Wed Oct 16 20:19:20 +0000 2019,mauriciomacri,"Hoy me reuní con representantes de empresas tecnológicas de Río Cuarto para hablar sobre la Ley de Economía del Conocimiento, que generará más empleo, aumentará las exportaciones y va a incentivar el uso de nuevas tecnologías. https://t.co/rELb6LwBMg",3616,1098
Wed Oct 16 16:11:27 +0000 2019,mauriciomacri,https://t.co/ZJbBzAS5DP,8549,3166
Wed Oct 16 15:49:15 +0000 2019,mauriciomacri,MEDIDAS PARA CUIDAR A LOS CHICOS DESDE LOS PRIMEROS DÍAS. Queremos mejorar el cuidado de niños y niñas de menos de 4 años y que la crianza compartida sea más fácil. Por eso vamos a extender el alcance de los programas y crear beneficios para las familias #PropuestasNuevaEtapa,4690,1523
Wed Oct 16 12:54:02 +0000 2019,mauriciomacri,"Conocí a Marcelo Zlotogwiazda hace muchos años y desde entonces seguí su carrera periodística. Lamento mucho su muerte. Mis condolencias a su familia, colegas y amigos.",8279,1077
Wed Oct 16 00:20:10 +0000 2019,mauriciomacri,"Salgo de despedir a mi amigo Cacho Castaña, que siempre nos hizo sentir bien a todos y supo disfrutar de la vida.",18035,2867
Tue Oct 15 23:56:27 +0000 2019,mauriciomacri,Gracias Pergamino! https://t.co/tNeJMy72hs,9908,2634
Tue Oct 15 21:45:22 +0000 2019,mauriciomacri,En vivo desde Pergamino: La Marcha del #SíSePuede https://t.co/i7mYfab5F2,8690,3128
Tue Oct 15 21:00:31 +0000 2019,mauriciomacri,"Lamento mucho la muerte de Cacho Castaña. Como muchos otros argentinos, lo voy a recordar siempre con cariño. Un fuerte abrazo a su familia y amigos.",15052,2273
Tue Oct 15 14:52:26 +0000 2019,mauriciomacri,Este jueves La Marcha llega a Reconquista y Sáenz Peña. Nos vemos ahí! #SíSePuede https://t.co/EiQnyIkYIm,3051,1197
Tue Oct 15 13:51:40 +0000 2019,mauriciomacri,"TERMINAR CON LA DROGA EN LOS BARRIOS. Este año, lanzamos un programa para terminar con la venta de droga en localidades seleccionadas. En estas zonas, neutralizamos un 74% más de búnkeres de venta de droga. Por eso proponemos a llevarlo a todo el país. #PropuestasNuevaEtapa",7951,2676
Tue Oct 15 01:51:48 +0000 2019,mauriciomacri,Empieza una nueva etapa https://t.co/CpJfCoGXPq,21034,6379
Mon Oct 14 22:46:44 +0000 2019,mauriciomacri,Qué emoción!! Gracias Paraná!! https://t.co/XnhBIPUV71,21844,5533
Mon Oct 14 21:26:18 +0000 2019,mauriciomacri,En vivo desde Paraná: La Marcha del #SíSePuede https://t.co/eBvQamcr0b,9946,3421
Mon Oct 14 17:28:23 +0000 2019,mauriciomacri,Hoy llega La Marcha a Paraná! https://t.co/k9oETUN1XZ,8149,2154
Mon Oct 14 13:56:35 +0000 2019,mauriciomacri,"LLEVAR INTERNET A TODOS LOS ARGENTINOS. Vamos a extender la red de fibra óptica, multiplicar las capacitaciones en habilidades digitales y lanzar becas en las carreras de futuro. Más y mejor Internet significa más oportunidades para todos. #PropuestasNuevaEtapa",11046,3093
Mon Oct 14 02:30:53 +0000 2019,mauriciomacri,"Hoy hemos modernizado la Argentina, hemos construido infraestructura para el futuro. Hemos mejorado la educación. Estamos dando una batalla dura contra el narcotráfico. Hemos vuelto al mundo. Si pudimos todo eso, cómo no vamos a poder arreglar la economía. #MacriPresidente",10565,2896
Mon Oct 14 02:27:53 +0000 2019,mauriciomacri,#MacriPresidente https://t.co/uksFV7YzPM,37493,9285
Mon Oct 14 02:09:04 +0000 2019,mauriciomacri,"""Con lo cual todo esto depende de nosotros. Sabemos que tenemos problemas, pero volver a traer los problemas del pasado no nos va a ayudar. Tenemos que confiar en nosotros mismos y en lo que hemos podido hacer. Hoy tenemos otra cultura del poder"" #MacriPresidente",8529,2562
Mon Oct 14 02:08:50 +0000 2019,mauriciomacri,"""Lamentablemente hemos visto que volvió el dedito acusador, volvió el atril, volvió la canchereada. El kirchnerismo no cambió. Por más que se oculte, trate de mostrarnos algo distinto, es lo mismo."" #MacriPresidente",62053,18210
Mon Oct 14 01:53:21 +0000 2019,mauriciomacri,"""Quiero hablar del PAMI. Cuando llegamos era un caos. Mal servicio a los afiliados, problemas con los prestadores y corrupción. Hoy hay una alta satisfacción de los afiliados con el servicio, 2 de cada 3 medicamentos son gratuitos y PAMI funciona en forma transparente""",15256,4585
Mon Oct 14 01:49:38 +0000 2019,mauriciomacri,"""El Frente de Todos dice que le interesa la educación pero ocultaron todas las mediciones durante sus gobiernos."" #MacriPresidente",10805,3369
Mon Oct 14 01:49:14 +0000 2019,mauriciomacri,"""Uno de los 5 presupuestos que más creció en nuestro gobierno es ciencia y tecnología. A la universidad le hemos dado aumento todos los años por arriba de la inflación, y el último año dimos el 93% de lo que pidieron, algo que nunca hizo el gobierno anterior."" #MacriPresidente",11311,3595
Mon Oct 14 01:44:50 +0000 2019,mauriciomacri,"""Emprendimos una revolución en la educación desde el primer día de gobierno. Para ello, teníamos que saber cuál era el punto de partida. Por eso lanzamos las pruebas Aprender, al principio resistidas pero hoy muy apoyadas."" #MacriPresidente",5892,1763
Mon Oct 14 01:31:14 +0000 2019,mauriciomacri,"""La libertad es un valor que no se puede negociar. Espero que los argentinos entendamos lo que hemos conquistado y la cuidemos especialmente en esta elección."" #MacriPresidente",8701,2992
Mon Oct 14 01:30:46 +0000 2019,mauriciomacri,"""Tenemos que apoyar a las Fuerzas de Seguridad en su tarea contra el crimen. He estado muy cerca de las víctimas de delitos y no puedo creer el nivel de abandono que tuvieron de parte del Estado en el pasado. Por suerte lo revertimos y ahora las cosas son muy distintas.""",7750,2459
Mon Oct 14 01:30:05 +0000 2019,mauriciomacri,"""En el gobierno anterior, las víctimas de delito no tenían derecho. Ninguno. Nosotros tenemos claro que nuestra prioridad son las víctimas de delito y los ciudadanos, y estamos contra los delincuentes."" #MacriPresidente",7308,2462
Mon Oct 14 01:26:35 +0000 2019,mauriciomacri,"""Tenemos que reconocer que históricamente hay grupos que han sido relegados, que las cosas les han costado más. Es inaceptable que en siglo XXI haya desigualdades entre los varones y las mujeres. Estamos trabajando en eso desde el primer día y seguiremos trabajando.""",5002,1442
