Sat Nov 02 01:16:55 +0000 2019,alferdez,"Gracias a Daniel Ortega y a Rosario Murillo, presidente y vicepresidenta de Nicaragua, por la carta de felicitación que me enviaron. Espero que en esta nueva etapa podamos afianzar nuestros lazos. https://t.co/Cg0GW5SMTV",8340,2047
Fri Nov 01 19:53:09 +0000 2019,alferdez,"Pepe siempre dice una frase: ""Hay que andar por la vida ligero de equipaje, entonces uno vive más libre"".   El éxito no es juntar dinero. El éxito es ser querido por los otros. Eso nos hace ricos: el amor del otro. La fortuna va y viene. https://t.co/y7ePwTDaKN",33751,7936
Fri Nov 01 14:55:48 +0000 2019,alferdez,Lo que va a salvar a la Argentina es recuperar su industria y que todos los argentinos vuelvan a trabajar. Ese es el primer paso para crecer y ponernos de pie otra vez.  #ArgentinaDePie https://t.co/bG25po53H7,14199,3668
Fri Nov 01 13:06:09 +0000 2019,alferdez,Agradecería que Marcos Peña deje de gastar los pocos dólares que todavía no dilapidaron en instalar noticias falsas por las redes.  También agradecería a ciertos medios no prestarse a las fake news.   Estoy muy bien y trabajando para ordenar el caos que nos dejan. Gracias. https://t.co/maDIvHpeJg,73108,18968
Thu Oct 31 22:54:59 +0000 2019,alferdez,"Rubén Cherñajovsky, uno de los empresarios más importantes del país, vino a contarme que en febrero Newsan comenzará a fabricar lavarropas LG en su planta de Avellaneda.  Además, planea ampliar su negocio de exportación de alimentos con inversiones superiores a U$S 50 millones. https://t.co/BPkJfM7FNF",13450,3179
Thu Oct 31 22:18:48 +0000 2019,alferdez,"Me reuní con el gobernador de Neuquén, @OmarGutierrezOk, con quien coincidimos en la importancia de potenciar el desarrollo de Vaca Muerta prestando especial atención al impacto ambiental, que es el único camino para ser sustentables. https://t.co/8f6BANCCp7",5353,1067
Thu Oct 31 12:44:08 +0000 2019,alferdez,"Muchas gracias por sus palabras, @narendramodi. Confío en que trabajaremos juntos para profundizar los vínculos entre nuestros pueblos. 🇦🇷🤝🇮🇳 https://t.co/VwzhgRNtxA",6072,938
Thu Oct 31 02:15:27 +0000 2019,alferdez,"Raúl Alfonsín nos enseñó a muchos a valorar y cuidar la democracia, que no es solo una forma de gobierno: es un derecho y una manera de vivir.  Hoy cumplimos 36 años ininterrumpidos de gobiernos democráticos. Gracias, Raúl, por haber marcado este camino.   #DemocraciaParaSiempre https://t.co/HHG49QvgFt",10295,1810
Thu Oct 31 01:52:16 +0000 2019,alferdez,"La fábrica Kabrilex trabaja al 50% de su capacidad por las políticas de este Gobierno, como toda la industria textil.   A pesar de ello @TeddyKara, un gran empresario del sector, decidió reabrir una planta que había cerrado, en un gesto de confianza en la Argentina que viene. https://t.co/AdtVoEj0CV",8550,1866
Thu Oct 31 00:00:17 +0000 2019,alferdez,EN VIVO | Acto homenaje por el 36º aniversario del triunfo de Raúl Alfonsín. #DemocraciaParaSiempre https://t.co/GIqdAMv5bJ,4669,1225
Wed Oct 30 20:57:06 +0000 2019,alferdez,"Cuando culmine mi mandato, habremos cumplido 40 de los 100 años de democracia que nos prometió Alfonsín.     Mi compromiso como presidente será empezar a saldar la deuda que él nos señalara: que todos puedan comer, sanar y educarse en la Argentina. https://t.co/X8xooE6oil",40967,5936
Wed Oct 30 19:57:29 +0000 2019,alferdez,EN VIVO | Desde San Martín. https://t.co/AOYjIFdTul,4318,1242
Wed Oct 30 19:15:54 +0000 2019,alferdez,"Muchas gracias, @aliciabarcena. Nuestro compromiso con los sectores más vulnerables es una prioridad y será muy importante trabajar junto a la @cepal_onu para lograr una sociedad cada vez más igualitaria. https://t.co/zWRXwudLD2",2515,469
Wed Oct 30 19:05:23 +0000 2019,alferdez,"Brian Gallo fue víctima de una discriminación que no es tolerable en la Argentina y con la que espero que podamos terminar de una vez.  Me dijeron que juntarme con él iba a parecer oportunista. Si es una oportunidad para que dejemos de un lado nuestros prejuicios, bienvenida sea. https://t.co/4cITqbpCYK",77446,14082
Wed Oct 30 02:40:59 +0000 2019,alferdez,"Las palabras de mi amigo @LulaOficial me emocionan. Como dice en su carta, junto a @CFKArgentina  recuperaremos de a poco nuestros lazos de fratenidad y respeto. Aprovecho para reclamar por su libertad y para enviar un cálido saludo a todo el pueblo hermano de Brasil.  #LulaLivre https://t.co/igvKOacOyV",33171,7809
Wed Oct 30 02:29:55 +0000 2019,alferdez,"En Santiago del Estero recorrí el Centro Integral de Salud de Termas de Río Hondo, que tiene un equipamiento de última generación.  La salud de los argentinos jamás es un gasto, es una inversión. El gobernador @GZamoraSDE lo comprende. https://t.co/xRpYo6Zhx6",4733,829
Tue Oct 29 21:55:09 +0000 2019,alferdez,"¡Qué feliz me pone recibir el saludo del club de mis amores! Muchas gracias @AAAJoficial, es un orgullo ser parte de esta familia 🐞 https://t.co/m3OQkbrFfb",14241,1303
Tue Oct 29 21:42:22 +0000 2019,alferdez,"Gracias, @Almagro_OEA2015. La Argentina renovó su compromiso democrático, que da cuenta de la madurez de nuestro pueblo. Ahora debemos trabajar para dejar atrás nuestros desencuentros y construir un país para todos. https://t.co/L959FY8YdU",2258,423
Tue Oct 29 21:31:52 +0000 2019,alferdez,"Muchas gracias por habernos acompañado el domingo, @lugo_py. Te mando un gran abrazo y un cariño inmenso a todo el pueblo hermano de Paraguay. https://t.co/8er2A1qKxf",5269,895
Tue Oct 29 21:27:04 +0000 2019,alferdez,"Gracias, querida @dilmabr. Vamos a recorrer juntos ese camino de desarrollo, justicia social y lucha contra la desigualdad, porque los destinos de Argentina y Brasil están atados por un lazo histórico de hermandad. https://t.co/afF73sDeOY",14504,2544
Tue Oct 29 19:03:27 +0000 2019,alferdez,"Gracias al primer ministro @BorisJohnson por el saludo. Sin renunciar a nuestro reclamo de soberanía, debemos trabajar juntos para afianzar los lazos entre el pueblo argentino y el británico, que comparten mucho más de lo que imaginamos. https://t.co/EENxuYBRJl",21486,2818
Tue Oct 29 19:01:13 +0000 2019,alferdez,"Muchas gracias al Gobierno de Canadá y felicitaciones al primer ministro @JustinTrudeau por haber conseguido la reelección.  Deseo que ambos países puedan ampliar y potenciar su vínculos, no solo comerciales sino también culturales. https://t.co/NqmL44rKP8",7501,897
Tue Oct 29 17:54:12 +0000 2019,alferdez,"Te deseo lo mejor para esta segunda gestión, @JuanManzurOK. Fue un honor haber participado hoy de tu asunción.  Como siempre digo, vamos a construir entre todos una Argentina federal de verdad, en la que el presidente gobierne junto a los 24 gobernadores. https://t.co/6fReS5dexR",4109,783
Tue Oct 29 17:24:54 +0000 2019,alferdez,El país que se viene va a dejar atrás los prejuicios y la discriminación.  Todos somos Brian.  https://t.co/wJEzVBuHyl,109171,23047
Tue Oct 29 14:32:29 +0000 2019,alferdez,"Felicito a @rafaelmgrossi por haber sido elegido como Director General del Organismo Internacional de Energía Atómica (OIEA), el primer latinoamericano al frente de esa institución. Es un orgullo para los argentinos y para América Latina. Confiamos en que hará un gran trabajo.",6399,968
Tue Oct 29 03:15:45 +0000 2019,alferdez,"Gracias, @SecPompeo. Deseo que construyamos una relación de respeto y mutuo entendimiento con los Estados Unidos. Confío en que el trabajo conjunto fortalezca los lazos que nos unen y ayude a que Argentina recupere el rumbo del desarrollo. https://t.co/CpbS6L2KTu",4935,673
Tue Oct 29 01:42:02 +0000 2019,alferdez,"Gracias, @Lipovetzky, por tu mensaje y tu respeto de siempre. A la Argentina la vamos a poner de pie con el trabajo y el esfuerzo de todos. https://t.co/fWAR7DKBdB",6525,584
Tue Oct 29 01:39:57 +0000 2019,alferdez,"Muchas gracias por tu mensaje, @slospennato. Lo que viene nos necesita a todos tirando para el mismo lado y trabajando juntos para poner a la Argentina de pie. https://t.co/9wLMY6F15C",3039,316
Tue Oct 29 00:58:25 +0000 2019,alferdez,Gracias a @NicolasMaduro por sus felicitaciones. América Latina debe trabajar unida para superar la pobreza y desigualdad que padece. La plena vigencia de la democracia es el camino para lograrlo. https://t.co/2i2rzYkaUf,27759,7594
Mon Oct 28 23:59:52 +0000 2019,alferdez,☀GRACIAS☀ https://t.co/DDUqtXVQBM,38204,9194
Mon Oct 28 23:16:16 +0000 2019,alferdez,El reconocimiento de la universidad donde estudié y soy docente me llena de alegría. El orgullo es mío por haber estudiado allí. https://t.co/Jh3tkexrRU,45309,5357
Mon Oct 28 22:57:25 +0000 2019,alferdez,"Gracias, @cuervotinelli. Vamos a trabajar con muchísimo esfuerzo para lograr ese país que bien describís, que es el que los argentinos y las argentinas merecen. Me alegra saber que contamos con vos. https://t.co/oUFj9pKx0f",12144,1166
